UNINUMBR,YEAR,CERT,BRNUM
255592,2022,22918,3
255592,2023,22918,3
255592,2024,22918,3
255593,2022,22918,4
255593,2023,22918,4
255593,2024,22918,4
255594,2022,22918,5
255594,2023,22918,5
255594,2024,22918,5
2556,2022,33758,5
2556,2023,33758,5
2556,2024,33758,5
255616,2022,5452,88
255616,2023,5452,88
255616,2024,5452,88
255618,2022,22939,1
255618,2023,22939,1
255618,2024,30788,351
255619,2022,22939,2
255619,2023,22939,2
255619,2024,30788,352
255621,2022,22939,5
255621,2023,22939,5
255621,2024,30788,353
255634,2022,31469,193
255634,2023,31469,193
255634,2024,31469,193
255635,2022,31469,194
255635,2023,31469,194
255635,2024,31469,194
255638,2022,6560,2341
255638,2023,6560,2341
255638,2024,6560,2341
2557,2022,3511,4752
2557,2023,3511,4752
2557,2024,3511,4752
255707,2022,22953,1
255707,2023,22953,1
255707,2024,22953,1
255709,2022,22953,9
255709,2023,22953,9
255709,2024,22953,9
255711,2022,22953,11
255711,2023,22953,11
255711,2024,22953,11
255714,2022,2270,260
255714,2023,2270,260
255714,2024,2270,260
255715,2022,22964,1
255715,2023,22964,1
255715,2024,22964,1
255722,2022,22971,1
255722,2023,22971,1
255722,2024,22971,1
255723,2022,22971,2
255723,2023,22971,2
255723,2024,22971,2
255724,2022,22971,3
255724,2023,22971,3
255724,2024,22971,3
255726,2022,983,376
255726,2023,983,376
255726,2024,983,376
255728,2022,28088,256
255728,2023,28088,256
255728,2024,28088,256
255729,2022,28088,257
255729,2023,28088,257
255729,2024,28088,257
255730,2022,28088,258
255730,2023,28088,258
255730,2024,28088,258
255733,2022,28088,261
255733,2023,28088,261
255733,2024,28088,261
255739,2022,28088,265
255739,2023,28088,265
255739,2024,28088,265
255740,2022,28088,267
255740,2023,28088,267
255740,2024,28088,267
255741,2022,12229,173
255741,2023,12229,173
255741,2024,12229,173
255742,2022,21716,35
255742,2023,21716,35
255742,2024,21716,35
255747,2022,19459,39
255747,2023,19459,39
255747,2024,19459,39
255752,2022,27476,32
255752,2023,27476,32
255752,2024,27476,32
255753,2022,588,580
255753,2023,588,580
255753,2024,588,580
255758,2022,22858,39
255758,2023,22858,39
255758,2024,22858,39
255762,2022,3514,246
255762,2023,16571,1614
255762,2024,16571,1614
255765,2022,22993,2
255765,2023,22993,2
255765,2024,22993,2
255766,2022,6548,2240
255766,2023,6548,2240
255766,2024,6548,2240
255769,2022,3511,8966
255769,2023,3511,8966
255769,2024,3511,8966
255771,2022,3511,8968
255771,2023,3511,8968
255771,2024,3511,8968
255773,2022,29922,109
255773,2023,29922,109
255773,2024,29922,109
255800,2022,6560,1600
255800,2023,6560,1600
255821,2022,23030,2
255821,2023,23030,2
255821,2024,23030,2
255823,2022,23030,4
255823,2023,23030,4
255823,2024,23030,4
255824,2022,23030,5
255824,2023,23030,5
255824,2024,23030,5
255828,2022,23041,3
255828,2023,23041,3
255828,2024,23041,3
255829,2022,23041,4
255829,2023,23041,4
255829,2024,23041,4
255830,2022,23041,5
255830,2023,23041,5
255830,2024,23041,5
255831,2022,15995,11
255831,2023,15995,11
255831,2024,15995,11
255832,2022,15995,12
255832,2023,15995,12
255832,2024,15995,12
255833,2022,15995,13
255833,2023,15995,13
255833,2024,15995,13
255835,2022,873,269
255835,2023,873,269
255835,2024,873,269
255838,2022,873,271
255838,2023,873,271
255838,2024,873,271
255839,2022,873,272
255839,2023,873,272
255839,2024,873,272
255840,2022,3076,82
255840,2023,3076,82
255840,2024,3076,82
255841,2022,17534,1032
255841,2023,17534,1032
255841,2024,17534,1032
255849,2022,12229,171
255849,2023,12229,171
255849,2024,12229,171
255851,2022,12229,176
255851,2023,12229,176
255851,2024,12229,176
255853,2022,13274,4
255853,2023,13274,4
255853,2024,13274,4
255854,2022,32541,286
255854,2023,32541,286
255854,2024,32541,286
255855,2022,32541,287
255855,2023,32541,287
255855,2024,32541,287
255856,2022,32541,288
255856,2023,32541,288
255856,2024,32541,288
255857,2022,32541,289
255857,2023,32541,289
255857,2024,32541,289
255858,2022,32541,290
255858,2023,32541,290
255858,2024,32541,290
255859,2022,32541,291
255859,2023,32541,291
255859,2024,32541,291
255861,2022,3066,21
255861,2023,3066,21
255861,2024,3066,21
255870,2022,983,150
255870,2023,983,150
255870,2024,983,150
255871,2022,983,151
255871,2023,983,151
255871,2024,983,151
255874,2022,18503,35
255874,2023,18503,35
255874,2024,18503,35
255875,2022,18503,36
255875,2023,18503,36
255875,2024,18503,36
255878,2022,18503,39
255878,2023,18503,39
255878,2024,18503,39
255879,2022,18503,40
255879,2023,18503,40
255879,2024,18503,40
255882,2022,18503,43
255882,2023,18503,43
255882,2024,18503,43
255883,2022,18503,44
255883,2023,18503,44
255887,2022,18503,48
255887,2023,18503,48
255887,2024,18503,48
255892,2022,23086,2
255892,2023,23086,2
255892,2024,23086,2
255894,2022,22366,10
255894,2023,22366,10
255894,2024,22366,10
255896,2022,23090,1
255896,2023,23090,1
255896,2024,34978,6
255897,2022,23091,2
255897,2023,23091,2
255897,2024,23091,2
255898,2022,23091,3
255898,2023,23091,3
255898,2024,23091,3
255899,2022,23091,15
255899,2023,23091,15
255899,2024,23091,15
2559,2022,3514,408
2559,2023,16571,1840
2559,2024,16571,1840
255901,2022,23091,17
255901,2023,23091,17
255901,2024,23091,17
255902,2022,23091,18
255902,2023,23091,18
255902,2024,23091,18
255903,2022,23091,19
255903,2023,23091,19
255903,2024,23091,19
255904,2022,23091,20
255904,2023,23091,20
255904,2024,23091,20
255906,2022,23091,22
255906,2023,23091,22
255906,2024,23091,22
255907,2022,23091,23
255907,2023,23091,23
255907,2024,23091,23
255908,2022,23091,24
255908,2023,23091,24
255908,2024,23091,24
255916,2022,22394,8
255916,2023,22394,8
255916,2024,22394,8
255917,2022,22394,9
255917,2023,22394,9
255917,2024,22394,9
255923,2022,5615,5
255923,2023,5615,5
255923,2024,5615,5
255925,2022,5615,6
255925,2023,5615,6
255925,2024,5615,6
255927,2022,23123,1
255927,2023,23123,1
255927,2024,23123,1
255928,2022,23123,2
255928,2023,23123,2
255928,2024,23123,2
255929,2022,23123,3
255929,2023,23123,3
255929,2024,23123,3
255931,2022,23123,5
255931,2023,23123,5
255931,2024,23123,5
255933,2022,983,509
255933,2023,983,509
255933,2024,983,509
255935,2022,983,511
255935,2023,983,511
255935,2024,983,511
255946,2022,28489,289
255946,2023,28489,289
255946,2024,28489,289
255954,2022,28489,290
255954,2023,28489,290
255954,2024,28489,290
255957,2022,32773,43
255957,2023,32773,43
255957,2024,32773,43
255958,2022,32773,44
255958,2023,32773,44
255958,2024,32773,44
255959,2022,23144,1
255959,2023,23144,1
255959,2024,23144,1
255960,2022,23144,2
255960,2023,23144,2
255960,2024,23144,2
255961,2022,23144,3
255961,2023,23144,3
255961,2024,23144,3
255962,2022,3514,483
255962,2023,16571,1615
255962,2024,16571,1615
255965,2022,7551,257
255965,2023,7551,257
255965,2024,7551,257
255966,2022,7551,258
255966,2023,7551,258
255966,2024,7551,258
255968,2022,7551,259
255968,2023,7551,259
255968,2024,7551,259
255977,2022,9396,298
255977,2023,9396,298
255977,2024,9396,298
255983,2022,12229,227
255986,2022,23220,31
255986,2023,23220,31
255986,2024,23220,31
255988,2022,28489,116
255988,2023,28489,116
255988,2024,28489,116
255993,2022,28489,120
255993,2023,28489,120
255993,2024,28489,120
255995,2022,16889,96
255995,2023,16889,96
255995,2024,16889,96
255998,2022,3510,3704
255998,2023,3510,3704
255998,2024,3510,3704
256,2022,12437,118
256,2023,12437,118
256,2024,12437,118
256003,2022,16835,41
256003,2023,16835,41
256003,2024,16835,41
256005,2022,4705,39
256005,2023,4705,39
256005,2024,4705,39
256006,2022,3510,5268
256006,2023,3510,5268
256006,2024,3510,5268
256007,2022,3405,28
256007,2023,3405,28
256007,2024,3405,28
256011,2022,28088,319
256011,2023,28088,319
256011,2024,28088,319
256015,2022,2270,342
256015,2023,2270,342
256015,2024,2270,342
256018,2022,2270,344
256018,2023,2270,344
256018,2024,2270,344
256020,2022,2270,345
256020,2023,2270,345
256020,2024,2270,345
256024,2022,2270,348
256024,2023,2270,348
256024,2024,2270,348
256025,2022,2270,349
256025,2023,2270,349
256025,2024,2270,349
256029,2022,2270,350
256029,2023,2270,350
256029,2024,2270,350
256031,2022,3430,224
256031,2023,3430,224
256031,2024,3430,224
256036,2022,17534,1087
256036,2023,17534,1087
256036,2024,17534,1087
256040,2022,23189,1
256040,2023,23189,1
256040,2024,23189,1
256042,2022,3511,4677
256042,2023,3511,4677
256042,2024,3511,4677
256047,2022,18409,1448
256047,2023,18409,1448
256047,2024,18409,1448
256054,2022,23220,3
256054,2023,23220,3
256054,2024,23220,3
256055,2022,23220,4
256055,2023,23220,4
256055,2024,23220,4
256056,2022,23220,7
256056,2023,23220,7
256056,2024,23220,7
256058,2022,23220,9
256058,2023,23220,9
256058,2024,23220,9
256059,2022,23220,10
256059,2023,23220,10
256059,2024,23220,10
256060,2022,23220,11
256060,2023,23220,11
256060,2024,23220,11
256061,2022,23220,12
256061,2023,23220,12
256061,2024,23220,12
256063,2022,23220,17
256063,2023,23220,17
256063,2024,23220,17
256064,2022,23220,18
256064,2023,23220,18
256064,2024,23220,18
256065,2022,23220,22
256065,2023,23220,22
256065,2024,23220,22
256067,2022,23220,25
256067,2023,23220,25
256067,2024,23220,25
256068,2022,23220,26
256068,2023,23220,26
256068,2024,23220,26
256069,2022,23220,27
256069,2023,23220,27
256069,2024,23220,27
256070,2022,23220,28
256070,2023,23220,28
256070,2024,23220,28
256071,2022,23222,1
256071,2023,23222,1
256071,2024,12203,21
256074,2022,32172,176
256074,2023,32172,176
256074,2024,32172,176
256075,2022,24045,16
256075,2023,24045,16
256075,2024,24045,16
256077,2022,24045,17
256077,2023,24045,17
256077,2024,24045,17
256078,2022,24045,18
256078,2023,24045,18
256078,2024,24045,18
256087,2022,23242,1
256087,2023,23242,1
256087,2024,23242,1
256091,2022,27476,141
256091,2023,27476,141
256091,2024,27476,141
256092,2022,23257,1
256092,2023,23257,1
256092,2024,23257,1
256094,2022,3276,30
256094,2023,3276,30
256094,2024,3276,30
256095,2022,3276,31
256095,2023,3276,31
256095,2024,3276,31
256097,2022,24045,10
256097,2023,24045,10
256097,2024,24045,10
256098,2022,24045,12
256098,2023,24045,12
256098,2024,24045,12
2561,2022,10248,6
2561,2023,10248,6
2561,2024,10248,6
256100,2022,21716,62
256100,2023,21716,62
256100,2024,21716,62
256101,2022,21716,63
256101,2023,21716,63
256101,2024,21716,63
256105,2022,9846,1905
256105,2023,9846,1905
256105,2024,9846,1905
256106,2022,9846,1906
256106,2023,9846,1906
256106,2024,9846,1906
256107,2022,59017,36
256107,2023,628,8995
256107,2024,628,8995
256108,2022,59017,37
256108,2023,628,8996
256109,2022,59017,38
256109,2023,628,8997
256110,2022,59017,39
256110,2023,628,8998
256112,2022,59017,40
256112,2023,628,8999
256113,2022,3511,4702
256113,2023,3511,4702
256113,2024,3511,4702
256114,2022,23275,1
256114,2023,23275,1
256114,2024,23275,1
256115,2022,23275,2
256115,2023,23275,2
256115,2024,23275,2
256119,2022,23275,9
256119,2023,23275,9
256119,2024,23275,9
256129,2022,18409,365
256129,2023,18409,365
256129,2024,18409,365
256132,2022,57957,285
256132,2023,57957,285
256132,2024,57957,285
256135,2022,23286,7
256135,2023,23286,7
256135,2024,23286,7
256137,2022,23286,9
256137,2023,23286,9
256137,2024,23286,9
256138,2022,23287,6
256138,2023,23287,6
256138,2024,23287,6
256140,2022,23287,8
256140,2023,23287,8
256140,2024,23287,8
256142,2022,23287,10
256142,2023,23287,10
256142,2024,23287,10
256143,2022,23287,12
256143,2023,23287,12
256143,2024,23287,12
256149,2022,57957,446
256149,2023,57957,446
256149,2024,57957,446
256155,2022,29950,861
256155,2023,29950,861
256155,2024,29950,861
256159,2022,23293,1
256159,2023,23293,1
256159,2024,23293,1
256160,2022,23293,2
256160,2023,23293,2
256160,2024,23293,2
256161,2022,23293,3
256161,2023,23293,3
256161,2024,23293,3
256162,2022,23293,4
256162,2023,23293,4
256162,2024,23293,4
256163,2022,23293,5
256163,2023,23293,5
256163,2024,23293,5
256166,2022,23296,8
256166,2023,23296,8
256166,2024,23296,8
256168,2022,18409,322
256168,2023,18409,322
256168,2024,18409,322
256169,2022,18409,324
256169,2023,18409,324
256169,2024,18409,324
256170,2022,18409,325
256170,2023,18409,325
256170,2024,18409,325
256173,2022,18409,328
256173,2023,18409,328
256173,2024,18409,328
256175,2022,18409,330
256175,2023,18409,330
256175,2024,18409,330
256176,2022,18409,331
256176,2023,18409,331
256176,2024,18409,331
256179,2022,23298,6
256179,2023,23298,6
256179,2024,23298,6
256180,2022,23298,7
256180,2023,23298,7
256180,2024,23298,7
256181,2022,26610,75
256181,2023,26610,75
256181,2024,26610,75
256183,2022,26610,76
256183,2023,26610,76
256183,2024,26610,76
256184,2022,26610,77
256184,2023,26610,77
256190,2022,33826,147
256190,2023,17266,600
256190,2024,17266,600
256191,2022,33826,148
256191,2023,17266,601
256191,2024,17266,601
256193,2022,2270,444
256193,2023,2270,444
256193,2024,2270,444
256195,2022,34598,37
256195,2023,34598,37
256195,2024,34598,37
256196,2022,34598,38
256196,2023,34598,38
256196,2024,34598,38
256197,2022,34598,39
256197,2023,34598,39
256197,2024,34598,39
256199,2024,34598,43
2562,2022,3511,4757
256201,2022,3514,526
256201,2023,16571,1616
256201,2024,16571,1616
256202,2022,3514,527
256202,2023,16571,1617
256202,2024,16571,1617
256203,2022,3514,222
256203,2023,16571,1618
256203,2024,16571,1618
256209,2022,3514,224
256209,2023,16571,1619
256209,2024,16571,1619
256210,2022,3514,225
256210,2023,16571,1620
256210,2024,16571,1620
256211,2022,3514,226
256211,2023,16571,1621
256211,2024,16571,1621
256214,2022,3514,228
256214,2023,16571,1622
256214,2024,16571,1622
256215,2022,3514,229
256215,2023,16571,1623
256215,2024,16571,1623
256224,2022,18714,31
256224,2023,18714,31
256224,2024,18714,31
256225,2022,6384,4747
256225,2023,6384,4747
256225,2024,6384,4747
256226,2022,2270,431
256226,2023,2270,431
256226,2024,2270,431
256227,2022,2270,432
256227,2023,2270,432
256227,2024,2270,432
256234,2022,2270,434
256234,2023,2270,434
256234,2024,2270,434
256243,2022,3511,4626
256243,2023,3511,4626
256243,2024,3511,4626
256244,2022,3511,4627
256244,2023,3511,4627
256244,2024,3511,4627
256246,2022,13012,45
256246,2023,13012,45
256246,2024,13012,45
256249,2022,13012,48
256249,2023,13012,48
256249,2024,13012,48
256250,2022,13012,49
256250,2023,13012,49
256250,2024,13012,49
256256,2022,6384,4749
256256,2023,6384,4749
256256,2024,6384,4749
256257,2022,6384,4750
256257,2023,6384,4750
256257,2024,6384,4750
256259,2022,6384,4751
256259,2023,6384,4751
256259,2024,6384,4751
256261,2022,8728,260
256261,2023,8728,260
256261,2024,8728,260
256265,2022,22826,376
256265,2023,6548,4551
256265,2024,6548,4551
256268,2022,22826,378
256268,2023,6548,4552
256268,2024,6548,4552
256271,2022,1768,64
256271,2023,1768,64
256271,2024,1768,64
256272,2022,1768,65
256272,2023,1768,65
256272,2024,1768,65
256276,2022,1768,71
256276,2023,1768,71
256279,2022,28489,125
256279,2023,28489,125
256279,2024,28489,125
256280,2022,33826,155
256280,2023,17266,602
256280,2024,17266,602
256283,2022,9846,1839
256283,2023,9846,1839
256283,2024,9846,1839
256284,2022,9846,1840
256286,2022,23373,1
256286,2023,23373,1
256286,2024,23373,1
256287,2022,34217,41
256287,2023,34217,41
256287,2024,34217,41
256292,2022,17658,15
256292,2023,17658,15
256292,2024,17658,15
256293,2022,17658,16
256293,2023,17658,16
256293,2024,17658,16
256295,2022,23376,2
256295,2023,23376,2
256295,2024,23376,2
256296,2022,23376,3
256296,2023,23376,3
256296,2024,23376,3
256299,2022,12368,1994
256299,2023,12368,1994
256299,2024,12368,1994
2563,2022,3931,0
2563,2023,3931,0
2563,2024,3931,0
256301,2022,6548,2129
256301,2023,6548,2129
256301,2024,6548,2129
256302,2022,6548,2130
256302,2023,6548,2130
256302,2024,6548,2130
256304,2022,23404,1
256304,2023,23404,1
256304,2024,23404,1
256308,2022,6548,3245
256308,2023,6548,3245
256308,2024,6548,3245
256316,2022,33826,201
256316,2023,17266,633
256316,2024,17266,633
256317,2022,33826,202
256317,2023,17266,634
256317,2024,17266,634
256319,2022,33826,203
256319,2023,17266,635
256319,2024,17266,635
256326,2022,3250,12
256326,2023,3250,12
256326,2024,3250,12
256327,2022,3250,13
256327,2023,3250,13
256327,2024,3250,13
256337,2022,15345,7
256337,2023,15345,7
256337,2024,15345,7
256338,2022,4239,66
256338,2023,4239,66
256338,2024,4239,66
256342,2022,5544,14
256342,2023,5544,14
256342,2024,5544,14
256343,2022,3076,48
256343,2023,3076,48
256343,2024,3076,48
256348,2022,32773,91
256348,2023,32773,91
256348,2024,32773,91
256349,2022,32773,92
256349,2023,32773,92
256349,2024,32773,92
256350,2022,32773,93
256350,2023,32773,93
256350,2024,32773,93
256351,2022,32773,94
256351,2023,32773,94
256351,2024,32773,94
256358,2022,57957,316
256358,2023,57957,316
256358,2024,57957,316
256359,2022,57957,318
256359,2023,57957,318
256360,2022,57957,319
256360,2023,57957,319
256360,2024,57957,319
256362,2022,57957,320
256362,2023,57957,320
256362,2024,57957,320
256363,2022,28489,356
256363,2023,28489,356
256363,2024,28489,356
256369,2022,23473,6
256369,2023,23473,6
256369,2024,23473,6
256370,2022,23473,7
256370,2023,23473,7
256370,2024,23473,7
256372,2022,23473,12
256372,2023,23473,12
256372,2024,23473,12
256374,2022,23473,14
256374,2023,23473,14
